Site_ID,Variable,Start_Date,Height,Instrument_Model,Instrument_Model2,Comment,BASE_Version
US-UMd,WS,,32,SA-Campbell CSAT-3,,,17-5
US-Upa,FC,,2.5,,,Please complete,3-5
US-Upa,G,,-0.02,,,Please complete,3-5
US-Upa,H,,2.5,,,Please complete,3-5
US-Upa,LE,,2.5,,,Please complete,3-5
US-Upa,NETRAD,,1,RAD-Other,,Please complete,3-5
US-Upa,PPFD_IN,,,RAD-PAR Quantum,,Please complete,3-5
US-Upa,SW_IN,,,,,Please complete,3-5
US-Upa,TA_1_1_1,,2,,,Please complete,3-5
US-Upa,TS_1_2_1,,-0.05,TEMP-TCouple,,(Type-T Thermocouple),3-5
US-Upa,TS_1_3_1,,-0.1,TEMP-TCouple,,(Type-T Thermocouple),3-5
US-Upa,USTAR,,2.5,SA-Gill R3-50,,,3-5
US-Upa,WD,,2.5,SA-Gill R3-50,,(Sonic Anemometer (Gill Inc.)),3-5
US-Upa,WS_1_1_1,,2,SA-Gill R3-50,,Sonic Anemometer (Gill Inc.),3-5
US-UTB,ALB,,2.475,RAD-Pyrrad-SW+LW,,Apogee,2-5
US-UTB,CO2,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,CO2_SIGMA,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,D_SNOW,,,SNOW-Acoustic,,,2-5
US-UTB,FC,,4.89,GA_OP_SA-Campbell IRGASON,SA-Campbell CSAT-3B,IRGASON,2-5
US-UTB,FC_SSITC_TEST,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,FETCH_90,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,FETCH_MAX,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,G,,-0.038,SOIL_H-Plate_AUTO,,,2-5
US-UTB,H,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,H2O,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,H2O_SIGMA,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,H_SSITC_TEST,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,LE,,4.89,GA_OP_SA-Campbell IRGASON,SA-Campbell CSAT-3B,IRGASON,2-5
US-UTB,LE_SSITC_TEST,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,LW_IN,,2.475,RAD-Pyrrad-SW+LW,,Apogee ,2-5
US-UTB,LW_OUT,,2.475,RAD-Pyrrad-SW+LW,,Apogee,2-5
US-UTB,MO_LENGTH,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,NETRAD,,2.475,RAD-Pyrrad-SW+LW,,Apogee,2-5
US-UTB,P,,1,RAIN-TipBucGauge,,,2-5
US-UTB,PA,,4.5,PRES-ElectBar,,Pressure sensor in EC100,2-5
US-UTB,PBLH_PI_F,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,RH_1_1_1,,4.89,RH-Capac,,Calculated from 107 temperature(TA_1_1_1); H2O; and pressure.,2-5
US-UTB,RH_1_2_1,,4.89,GA_OP_SA-Campbell IRGASON,,Calculated from sonic temperature; H2O; and pressure.,2-5
US-UTB,RH_1_3_1,,4.89,RH-Capac,,Measured from temperature and humidity probe,2-5
US-UTB,SG,,-0.038,SOIL_H-Plate_AUTO,,,2-5
US-UTB,SWC_1_1_1,,-0.038,SWC-Other,,May be suspect (in salt crust),2-5
US-UTB,SW_IN,,2.475,RAD-Pyrrad-SW+LW,,Apogee,2-5
US-UTB,SW_OUT,,2.475,RAD-Pyrrad-SW+LW,,Apogee,2-5
US-UTB,TA_1_1_1,,4.9,TEMP-IntegratedCircuit,,Air temperature from EC100 107 temperature probe,2-5
US-UTB,TA_1_2_1,,4.89,GA_OP_SA-Campbell IRGASON,,Air temperature calculated from sonic temperature; H2O; and pressure,2-5
US-UTB,TA_1_3_1,,4.89,TEMP-ElectResis,,Measured from temperature and humidity probe,2-5
US-UTB,TAU,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,TAU_SSITC_TEST,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,TS_1_1_1,,-0.038,TEMP-TCouple,,TCAV,2-5
US-UTB,T_SONIC,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,T_SONIC_SIGMA,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,U_SIGMA,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,USTAR,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,VPD_PI,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,V_SIGMA,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,WD,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,WS,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,W_SIGMA,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,WS_MAX,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTB,WTD,,,WTD-Press,,,2-5
US-UTB,ZL,,4.89,GA_OP_SA-Campbell IRGASON,,,2-5
US-UTD,ALB,,2.73,RAD-Net radiometer,,NR01,1-5
US-UTD,ALB_1_1_2,,2.81,RAD-Net radiometer,,SN500,1-5
US-UTD,CO2,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,CO2_SIGMA,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,FC,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,FC_SSITC_TEST,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,FETCH_90,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,FETCH_MAX,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,G,,-0.05,SOIL_H-Plate_AUTO,,,1-5
US-UTD,H,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,H2O,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,H2O_SIGMA,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,H_SSITC_TEST,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,LE,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,LEAF_WET_1_1_1,,1.66,LEAF_WET-ElectResis,,,1-5
US-UTD,LEAF_WET_1_2_1,,0.32,LEAF_WET-ElectResis,,,1-5
US-UTD,LE_SSITC_TEST,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,LW_IN,,2.73,RAD-Net radiometer,,NR01,1-5
US-UTD,LW_IN_1_1_2,,2.81,RAD-Net radiometer,,SN500,1-5
US-UTD,LW_OUT,,2.73,RAD-Net radiometer,,NR01,1-5
US-UTD,LW_OUT_1_1_2,,2.81,RAD-Net radiometer,,SN500,1-5
US-UTD,MO_LENGTH,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,NETRAD,,2.73,RAD-Net radiometer,,NR01,1-5
US-UTD,NETRAD_1_1_2,,2.81,RAD-Net radiometer,,SN500,1-5
US-UTD,P,,3.64,RAIN-TipBucGauge,,,1-5
US-UTD,PA,,1.24,PRES-ElectBar,,,1-5
US-UTD,PBLH_PI_F,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,PPFD_IN,,2.83,RAD-PAR Quantum,,,1-5
US-UTD,RH_1_1_1,,3.11,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,RH_1_2_1,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,RH_1_3_1,,2.83,RH-Capac,,,1-5
US-UTD,SG,,-0.05,SOIL_H-Plate_AUTO,,,1-5
US-UTD,SWC_1_1_1,,-0.08,SWC-Other,,Soilvue,1-5
US-UTD,SWC_2_1_1,,-0.08,SWC-Other,,Soilvue,1-5
US-UTD,SWC_3_1_1,,-0.05,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_2_1,,-0.1,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_3_1,,-0.2,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_4_1,,-0.3,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_5_1,,-0.4,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_6_1,,-0.5,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_7_1,,-0.6,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_8_1,,-0.75,SWC-TDR,,Soilvue,1-5
US-UTD,SWC_3_9_1,,-1,SWC-TDR,,Soilvue,1-5
US-UTD,SW_IN,,2.73,RAD-Net radiometer,,NR01,1-5
US-UTD,SW_IN_1_1_2,,2.81,RAD-Net radiometer,,SN500,1-5
US-UTD,SW_OUT,,2.73,RAD-Net radiometer,,NR01,1-5
US-UTD,SW_OUT_1_1_2,,2.81,RAD-Net radiometer,,SN500,1-5
US-UTD,TA_1_1_1,,3.11,GA_OP_SA-Campbell IRGASON,,IRGASON temperature sensor,1-5
US-UTD,TA_1_2_1,,2.88,GA_OP_SA-Campbell IRGASON,,EC100,1-5
US-UTD,TA_1_3_1,,2.83,TEMP-ElectResis,,EE08,1-5
US-UTD,TAU,202305,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,TAU_SSITC_TEST,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,T_CANOPY,,1.54,SPECT-SpectRad,,SI111,1-5
US-UTD,TS_1_1_1,,-0.08,TEMP-TCouple,,TCAV-L -0.5;-5.5;-10.5;-15.5 cm; set one of two,1-5
US-UTD,TS_2_1_1,,-0.08,TEMP-TCouple,,TCAV-L -0.5;-5.5;-10.5;-15.5 cm; set two of two,1-5
US-UTD,TS_3_1_1,,-0.05,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_2_1,,-0.1,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_3_1,,-0.2,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_4_1,,-0.3,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_5_1,,-0.4,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_6_1,,-0.5,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_7_1,,-0.6,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_8_1,,-0.75,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,TS_3_9_1,,-1,TEMP-IntegratedCircuit,,Soilvue,1-5
US-UTD,T_SONIC,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,T_SONIC_SIGMA,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,U_SIGMA,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,USTAR,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,VPD_PI,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,V_SIGMA,202305,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,WD,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,WD_SIGMA,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,WS,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,W_SIGMA,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,WS_MAX,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTD,ZL,,2.88,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,ALB,,2.38,RAD-Net radiometer,,nr01,1-5
US-UTE,ALB_1_1_2,,2.38,RAD-Net radiometer,,sn500,1-5
US-UTE,CO2,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,CO2_SIGMA,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,FC,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,FC_SSITC_TEST,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,FETCH_90,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,FETCH_MAX,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,G,,-0.05,SOIL_H-Plate_AUTO,,,1-5
US-UTE,G_3_1_1,,-0.05,SWC-TDR,,soilvue,1-5
US-UTE,H,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,H2O,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,H2O_SIGMA,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,H_SSITC_TEST,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,LE,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,LEAF_WET_1_1_1,,1.34,LEAF_WET-ElectResis,,,1-5
US-UTE,LEAF_WET_1_2_1,,.23,LEAF_WET-ElectResis,,,1-5
US-UTE,LE_SSITC_TEST,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,LW_IN,,2.38,RAD-Net radiometer,,nr01,1-5
US-UTE,LW_IN_1_1_2,,2.38,RAD-Net radiometer,,sn500,1-5
US-UTE,LW_OUT,,2.38,RAD-Net radiometer,,nr01,1-5
US-UTE,LW_OUT_1_1_2,,2.38,RAD-Net radiometer,,sn500,1-5
US-UTE,MO_LENGTH,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,NETRAD,,2.38,RAD-Net radiometer,,nr01,1-5
US-UTE,NETRAD_1_1_2,,2.38,RAD-Net radiometer,,sn500,1-5
US-UTE,P,,2.99,RAIN-TipBucGauge,,,1-5
US-UTE,PA,,.91,PRES-ElectBar,,,1-5
US-UTE,PBLH_PI_F,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,PPFD_IN,,8.3,RAD-PAR Quantum,,,1-5
US-UTE,RH_1_1_1,,2.53,GA_OP_SA-Campbell IRGASON,,irgason temp sensor,1-5
US-UTE,RH_1_2_1,,2.53,GA_OP_SA-Campbell IRGASON,,ec100,1-5
US-UTE,RH_1_3_1,,2.38,RH-Capac,,ee08,1-5
US-UTE,SG,,-0.05,SOIL_H-Plate_AUTO,,,1-5
US-UTE,SWC_1_1_1,,-0.05,SWC-Other,,,1-5
US-UTE,SWC_2_1_1,,-0.05,SWC-Other,,,1-5
US-UTE,SWC_3_1_1,,-0.05,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_2_1,,-.1,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_3_1,,-.2,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_4_1,,-.3,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_5_1,,-.4,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_6_1,,-.5,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_7_1,,-.6,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_8_1,,-.75,SWC-TDR,,soilvue,1-5
US-UTE,SWC_3_9_1,,-1,SWC-TDR,,soilvue,1-5
US-UTE,SW_IN,,2.38,RAD-Net radiometer,,nr01,1-5
US-UTE,SW_IN_1_1_2,,2.38,RAD-Net radiometer,,sn500,1-5
US-UTE,SW_OUT,,2.38,RAD-Net radiometer,,nr01,1-5
US-UTE,SW_OUT_1_1_2,,2.38,RAD-Net radiometer,,sn500,1-5
US-UTE,TA_1_1_1,,2.53,GA_OP_SA-Campbell IRGASON,,irgason temp sensor,1-5
US-UTE,TA_1_2_1,,2.53,GA_OP_SA-Campbell IRGASON,,ec100,1-5
US-UTE,TA_1_3_1,,2.38,TEMP-ElectResis,,ee08,1-5
US-UTE,TAU,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,TAU_SSITC_TEST,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,T_CANOPY,,1.83,SPECT-SpectRad,,si111,1-5
US-UTE,TS_1_1_1,,-0.05,TEMP-TCouple,,tcav,1-5
US-UTE,TS_2_1_1,,-0.05,TEMP-TCouple,,tcav,1-5
US-UTE,TS_3_1_1,,-.05,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_2_1,,-.1,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_3_1,,-.2,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_4_1,,-.3,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_5_1,,-.4,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_6_1,,-.5,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_7_1,,-.6,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_8_1,,-.75,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,TS_3_9_1,,-1,TEMP-IntegratedCircuit,,soilvue,1-5
US-UTE,T_SONIC,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,T_SONIC_SIGMA,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,U_SIGMA,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,USTAR,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,VPD_PI,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,V_SIGMA,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,WD,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,WD_SIGMA,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,WS,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,W_SIGMA,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,WS_MAX,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTE,ZL,,2.53,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,ALB,,2.87,RAD-Net radiometer,,NR01,1-5
US-UTJ,ALB_1_1_2,,2.85,RAD-Net radiometer,,SN500,1-5
US-UTJ,CO2,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,CO2_SIGMA,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,FC,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,FC_SSITC_TEST,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,FETCH_90,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,FETCH_MAX,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,G,,-0.05,SOIL_H-Plate_AUTO,,,1-5
US-UTJ,G_3_1_1,,-0.5,SOIL_H-Plate_AUTO,,,1-5
US-UTJ,H,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,H2O,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,H2O_SIGMA,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,H_SSITC_TEST,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,LE,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,LEAF_WET_1_1_1,,1.00,LEAF_WET-ElectResis,,,1-5
US-UTJ,LEAF_WET_1_2_1,,0.33,LEAF_WET-ElectResis,,,1-5
US-UTJ,LE_SSITC_TEST,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,LW_IN,,2.87,RAD-Net radiometer,,NR01,1-5
US-UTJ,LW_IN_1_1_2,,2.85,RAD-Net radiometer,,SN500,1-5
US-UTJ,LW_OUT,,2.87,RAD-Net radiometer,,NR01,1-5
US-UTJ,LW_OUT_1_1_2,,2.85,RAD-Net radiometer,,SN500,1-5
US-UTJ,MO_LENGTH,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,NETRAD,,2.87,RAD-Net radiometer,,NR01,1-5
US-UTJ,NETRAD_1_1_2,,2.85,RAD-Net radiometer,,SN500,1-5
US-UTJ,P,,1.8,RAIN-TipBucGauge,,,1-5
US-UTJ,PA,,1.47,PRES-ElectBar,,,1-5
US-UTJ,PBLH_PI_F,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,PPFD_IN,,3.04,RAD-PAR Quantum,,,1-5
US-UTJ,RH_1_1_1,,2.17,GA_OP_SA-Campbell IRGASON,,IRAGSON Temp sensor,1-5
US-UTJ,RH_1_2_1,,2.14,GA_OP_SA-Campbell IRGASON,,IRGASON,1-5
US-UTJ,RH_1_3_1,,2.73,RH-Capac,,EE08,1-5
US-UTJ,SG,,-0.05,SOIL_H-Plate_AUTO,,,1-5
US-UTJ,SWC_1_1_1,,-0.05,SWC-Other,,,1-5
US-UTJ,SWC_2_1_1,,-0.05,SWC-Other,,,1-5
US-UTJ,SWC_3_1_1,,-.05,SWC-TDR,,,1-5
US-UTJ,SWC_3_2_1,,-.1,SWC-TDR,,,1-5
US-UTJ,SWC_3_3_1,,-.2,SWC-TDR,,,1-5
US-UTJ,SWC_3_4_1,,-.3,SWC-TDR,,,1-5
US-UTJ,SWC_3_5_1,,-.4,SWC-TDR,,,1-5
US-UTJ,SWC_3_6_1,,-.5,SWC-TDR,,,1-5
US-UTJ,SWC_3_7_1,,-.6,SWC-TDR,,,1-5
US-UTJ,SWC_3_8_1,,-.75,SWC-TDR,,,1-5
US-UTJ,SWC_3_9_1,,-1,SWC-TDR,,,1-5
US-UTJ,SW_IN,,2.87,RAD-Net radiometer,,NR01,1-5
US-UTJ,SW_IN_1_1_2,,2.85,RAD-Net radiometer,,SN500,1-5
US-UTJ,SW_OUT,,2.87,RAD-Net radiometer,,NR01,1-5
US-UTJ,SW_OUT_1_1_2,,2.85,RAD-Net radiometer,,SN500,1-5
US-UTJ,TA_1_1_1,,2.17,GA_OP_SA-Campbell IRGASON,,IRAGSON Temp sensor,1-5
US-UTJ,TA_1_2_1,,2.14,GA_OP_SA-Campbell IRGASON,,IRGASON ,1-5
US-UTJ,TA_1_3_1,,2.73,TEMP-ElectResis,,ee08,1-5
US-UTJ,TAU,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,TAU_SSITC_TEST,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,T_CANOPY,,1.9,SPECT-SpectRad,,,1-5
US-UTJ,TS_1_1_1,,-0.05,TEMP-TCouple,,,1-5
US-UTJ,TS_2_1_1,,-0.05,TEMP-TCouple,,,1-5
US-UTJ,TS_3_1_1,,-.05,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_2_1,,-.1,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_3_1,,-.2,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_4_1,,-.3,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_5_1,,-.4,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_6_1,,-.5,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_7_1,,-.6,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_8_1,,-.75,TEMP-IntegratedCircuit,,,1-5
US-UTJ,TS_3_9_1,,-1,TEMP-IntegratedCircuit,,,1-5
US-UTJ,T_SONIC,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,T_SONIC_SIGMA,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,U_SIGMA,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,USTAR,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,VPD_PI,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,V_SIGMA,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,WD,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,WD_SIGMA,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,WS,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,W_SIGMA,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,WS_MAX,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTJ,ZL,,2.14,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,ALB,,3.13,RAD-Net radiometer,,CNR4,1-5
US-UTM,ALB_1_1_2,,3.11,RAD-Net radiometer,,SN500,1-5
US-UTM,CO2,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,CO2_SIGMA,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,FC,20221019,4.22,GA_OP_SA-Campbell IRGASON,SA-Campbell CSAT-3B,IRGASON,1-5
US-UTM,FC_SSITC_TEST,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,FETCH_90,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,FETCH_90,,4.22,SA-Campbell CSAT-3B,,,1-5
US-UTM,FETCH_MAX,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,FETCH_MAX,,4.22,SA-Campbell CSAT-3B,,,1-5
US-UTM,G,,-0.16,SOIL_H-Plate_AUTO,,,1-5
US-UTM,G_3_1_1,,-.5,SWC-TDR,,From soilvue,1-5
US-UTM,G_4_1_1,,-.5,SWC-TDR,,From soilvue,1-5
US-UTM,H,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,H,,4.22,SA-Campbell CSAT-3B,,,1-5
US-UTM,H2O,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,H2O,,4.22,GA_OP-Other,,,1-5
US-UTM,H2O_SIGMA,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,H2O_SIGMA,,4.22,GA_OP-Other,,,1-5
US-UTM,H_SSITC_TEST,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,H_SSITC_TEST,,4.22,SA-Campbell CSAT-3B,,,1-5
US-UTM,LE,20221019,4.22,GA_OP_SA-Campbell IRGASON,SA-Campbell CSAT-3B,IRGASON,1-5
US-UTM,LE,,4.22,GA_OP-Other,SA-Campbell CSAT-3B,,1-5
US-UTM,LEAF_WET_1_1_1,20230404,1.4,LEAF_WET-ElectResis,,,1-5
US-UTM,LE_SSITC_TEST,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,LE_SSITC_TEST,,4.22,GA_OP-Other,,Please complete,1-5
US-UTM,LW_IN,,3.13,RAD-Pyrrad-SW+LW,,CNR4,1-5
US-UTM,LW_IN_1_1_2,,3.11,RAD-Net radiometer,,SN500,1-5
US-UTM,LW_OUT,,3.13,RAD-Pyrrad-SW+LW,,CNR4,1-5
US-UTM,LW_OUT_1_1_2,,3.11,RAD-Net radiometer,,SN500,1-5
US-UTM,MO_LENGTH,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
US-UTM,MO_LENGTH,,4.22,SA-Campbell CSAT-3B,,,1-5
US-UTM,NETRAD,,3.13,RAD-Pyrrad-SW+LW,,CNR4,1-5
US-UTM,NETRAD_1_1_2,,3.11,RAD-Net radiometer,,SN500,1-5
US-UTM,P,,2,RAIN-TipBucGauge,,Please complete,1-5
US-UTM,PA,,2.46,PRES-ElectBar,,EC100,1-5
US-UTM,PBLH_PI_F,20221019,4.22,GA_OP_SA-Campbell IRGASON,,,1-5
